narration_id,participant_id,video_id,start_frame,stop_frame,verb
P01_09_379,P01,P01_09,100308,100352,4
P01_09_38,P01,P01_09,5074,5169,6
P01_09_380,P01,P01_09,100373,100418,1
P01_09_381,P01,P01_09,100471,100557,0
P01_09_382,P01,P01_09,100563,100711,7
P01_09_383,P01,P01_09,100656,102954,7
P01_09_384,P01,P01_09,102018,103479,7
P01_09_386,P01,P01_09,104040,104103,3
P01_09_387,P01,P01_09,104146,104215,0
P01_09_388,P01,P01_09,104178,104285,1
P01_09_389,P01,P01_09,104291,104345,0
P01_09_390,P01,P01_09,104299,104375,1
P01_09_391,P01,P01_09,104326,104378,4
P01_09_392,P01,P01_09,104356,104476,4
P01_09_393,P01,P01_09,104478,104565,5
P01_09_394,P01,P01_09,104632,104721,0
P01_09_395,P01,P01_09,104951,105102,1
P01_09_396,P01,P01_09,105252,105327,0
P01_09_397,P01,P01_09,105306,105471,4
P01_09_398,P01,P01_09,105553,105637,0
P01_09_399,P01,P01_09,105711,105769,3
P01_09_4,P01,P01_09,595,681,0
P01_09_400,P01,P01_09,105763,106126,5
P01_09_401,P01,P01_09,106132,106184,4
P01_09_403,P01,P01_09,106441,106506,0
P01_09_410,P01,P01_09,107489,107578,1
P01_09_411,P01,P01_09,107589,107646,3
P01_09_412,P01,P01_09,107956,108057,0
P01_09_413,P01,P01_09,108046,108144,4
P01_09_414,P01,P01_09,108178,108304,1
P01_09_416,P01,P01_09,109157,109245,3
P01_09_417,P01,P01_09,109251,109326,0
P01_09_418,P01,P01_09,109332,109454,4
P01_09_419,P01,P01_09,109460,109818,7
P01_09_420,P01,P01_09,109824,109876,1
P01_09_421,P01,P01_09,109830,109940,1
P01_09_422,P01,P01_09,109956,110346,1
P01_09_423,P01,P01_09,110366,110436,0
P01_09_424,P01,P01_09,110477,110991,7
P01_09_425,P01,P01_09,111148,111644,1
P01_09_426,P01,P01_09,111735,111847,0
P01_09_436,P01,P01_09,112822,112880,1
P01_09_437,P01,P01_09,112951,113323,0
P01_09_438,P01,P01_09,113344,113408,0
P01_09_439,P01,P01_09,113445,113775,0
P01_09_44,P01,P01_09,6796,6877,1
P01_09_440,P01,P01_09,113778,113820,1
P01_09_441,P01,P01_09,113833,113958,1
P01_09_442,P01,P01_09,113992,114027,0
P01_09_444,P01,P01_09,114177,114250,1
P01_09_445,P01,P01_09,114341,114888,1
P01_09_446,P01,P01_09,115220,115265,0
P01_09_447,P01,P01_09,115279,115344,3
P01_09_448,P01,P01_09,115343,115418,5
P01_09_449,P01,P01_09,115395,115441,4
P01_09_451,P01,P01_09,116151,116196,0
P01_09_459,P01,P01_09,117513,117569,1
P01_09_46,P01,P01_09,7084,7233,0
P01_09_460,P01,P01_09,117636,117683,3
P01_09_461,P01,P01_09,117694,117803,0
P01_09_462,P01,P01_09,117790,117836,4
P01_09_463,P01,P01_09,117988,118078,1
P01_09_464,P01,P01_09,118059,118291,0
P01_09_466,P01,P01_09,118618,118683,1
P01_09_467,P01,P01_09,118731,118764,0
P01_09_468,P01,P01_09,119223,119343,0
P01_09_469,P01,P01_09,119259,119399,1
P01_09_47,P01,P01_09,7277,7378,3
P01_09_470,P01,P01_09,119359,119417,1
P01_09_471,P01,P01_09,119437,119708,0
P01_09_472,P01,P01_09,119445,119554,0
P01_09_473,P01,P01_09,119613,119758,1
P01_09_474,P01,P01_09,119703,119760,1
P01_09_475,P01,P01_09,119805,119930,0
P01_09_476,P01,P01_09,120093,120157,1
P01_09_477,P01,P01_09,120198,120460,0
P01_09_478,P01,P01_09,120444,120508,1
P01_09_479,P01,P01_09,120559,120729,0
P01_09_48,P01,P01_09,7534,7616,1
P01_09_480,P01,P01_09,120799,120837,1
P01_09_481,P01,P01_09,120960,121093,0
P01_09_482,P01,P01_09,121455,121515,1
P01_09_483,P01,P01_09,121794,121874,0
P01_09_484,P01,P01_09,121881,122001,1
P01_09_485,P01,P01_09,122085,122174,1
P01_09_486,P01,P01_09,122246,122386,0
P01_09_487,P01,P01_09,122414,122589,1
P01_09_489,P01,P01_09,122739,122801,0
P01_09_49,P01,P01_09,7646,7779,0
P01_09_493,P01,P01_09,123063,123366,0
P01_09_494,P01,P01_09,123368,123486,3
P01_09_495,P01,P01_09,123492,123581,5
P01_09_496,P01,P01_09,123723,123810,0
P01_09_497,P01,P01_09,123804,123930,4
P01_09_498,P01,P01_09,124132,124222,1
P01_09_499,P01,P01_09,124285,124915,0
P01_09_500,P01,P01_09,124876,124936,1
P01_09_501,P01,P01_09,124965,125115,1
P01_09_502,P01,P01_09,125121,125226,0
P01_09_504,P01,P01_09,125518,126079,7
P01_09_506,P01,P01_09,127237,127429,5
P01_09_507,P01,P01_09,127394,127435,0
P01_09_508,P01,P01_09,127499,127709,0
P01_09_509,P01,P01_09,128330,128375,0
P01_09_51,P01,P01_09,7899,7977,1
P01_09_511,P01,P01_09,129229,129411,3
P01_09_512,P01,P01_09,129611,129673,4
P01_09_513,P01,P01_09,129617,129694,3
P01_09_514,P01,P01_09,129681,129760,0
P01_09_515,P01,P01_09,129747,129796,4
P01_09_52,P01,P01_09,7983,8613,3
P01_09_520,P01,P01_09,131631,131676,0
P01_09_521,P01,P01_09,131741,131837,1
P01_09_524,P01,P01_09,131987,132093,0
P01_09_530,P01,P01_09,135248,135760,1
P01_09_531,P01,P01_09,135251,135326,0
P01_09_532,P01,P01_09,135366,135426,0
P01_09_533,P01,P01_09,135432,135477,1
P01_09_534,P01,P01_09,135475,135692,0
P01_09_535,P01,P01_09,135676,136378,1
P01_09_536,P01,P01_09,136385,136454,0
P01_09_538,P01,P01_09,136885,136993,0
P01_09_539,P01,P01_09,137042,137118,0
P01_09_54,P01,P01_09,9237,9335,1
P01_09_542,P01,P01_09,137950,138010,1
P01_09_543,P01,P01_09,138016,138078,0
P01_09_544,P01,P01_09,138110,138148,1
P01_09_545,P01,P01_09,138180,138219,0
P01_09_546,P01,P01_09,138219,138283,1
P01_09_547,P01,P01_09,138486,138594,6
P01_09_548,P01,P01_09,138580,138730,2
P01_09_551,P01,P01_09,139165,139231,0
P01_09_552,P01,P01_09,139237,140220,3
P01_09_555,P01,P01_09,141137,141181,0
P01_09_556,P01,P01_09,141187,141506,1
P01_09_559,P01,P01_09,142356,142390,1
P01_09_56,P01,P01_09,9556,9660,0
P01_09_561,P01,P01_09,142586,142629,0
P01_09_562,P01,P01_09,142633,142696,3
P01_09_564,P01,P01_09,143094,143177,0
P01_09_565,P01,P01_09,143178,143273,3
P01_09_567,P01,P01_09,143683,143850,4
P01_09_568,P01,P01_09,143771,143996,1
P01_09_569,P01,P01_09,144002,144163,0
P01_09_570,P01,P01_09,144171,145470,1
P01_09_571,P01,P01_09,144363,145611,1
P01_09_572,P01,P01_09,145662,145827,1
P01_09_574,P01,P01_09,145898,145958,0
P01_09_575,P01,P01_09,146031,146085,1
P01_09_576,P01,P01_09,146114,146311,0
P01_09_577,P01,P01_09,146291,146351,1
P01_09_578,P01,P01_09,146477,146567,3
P01_09_579,P01,P01_09,146566,146835,5
P01_09_580,P01,P01_09,146849,146909,4
P01_09_582,P01,P01_09,147241,147374,0
P01_09_583,P01,P01_09,147290,147418,1
P01_09_584,P01,P01_09,147447,147658,0
P01_09_586,P01,P01_09,148072,148147,1
P01_09_589,P01,P01_09,148956,149050,0
P01_09_59,P01,P01_09,10397,10472,0
P01_09_593,P01,P01_09,150726,150893,1
P01_09_595,P01,P01_09,151731,151854,1
P01_09_597,P01,P01_09,152173,152353,3
P01_09_598,P01,P01_09,152353,152580,0
P01_09_599,P01,P01_09,152586,152650,1
P01_09_60,P01,P01_09,10474,10573,5
P01_09_600,P01,P01_09,152657,152830,5
P01_09_601,P01,P01_09,152854,152914,4
P01_09_602,P01,P01_09,153014,153114,3
P01_09_604,P01,P01_09,153597,153661,1
P01_09_605,P01,P01_09,153673,153760,3
P01_09_606,P01,P01_09,153739,153799,0
P01_09_607,P01,P01_09,153800,153844,4
P01_09_61,P01,P01_09,10491,10694,4
P01_09_611,P01,P01_09,155121,155202,1
P01_09_613,P01,P01_09,155708,155768,1
P01_09_614,P01,P01_09,155835,155918,0
P01_09_615,P01,P01_09,156003,156084,1
P01_09_616,P01,P01_09,156122,156206,0
P01_09_619,P01,P01_09,157436,157498,0
P01_09_62,P01,P01_09,10707,10920,5
P01_09_623,P01,P01_09,158403,158452,1
P01_09_624,P01,P01_09,158512,158617,0
P01_09_625,P01,P01_09,158586,158695,0
P01_09_626,P01,P01_09,158680,158734,1
P01_09_627,P01,P01_09,158772,159633,1
P01_09_628,P01,P01_09,159644,159718,1
P01_09_629,P01,P01_09,159915,160071,0
P01_09_631,P01,P01_09,160770,160909,0
P01_09_634,P01,P01_09,161242,161304,0
P01_09_636,P01,P01_09,161458,161532,0
P01_09_638,P01,P01_09,161640,161716,0
P01_09_64,P01,P01_09,11393,11485,3
P01_09_640,P01,P01_09,161789,161854,0
P01_09_641,P01,P01_09,161832,161892,1
P01_09_642,P01,P01_09,161892,161985,0
P01_09_643,P01,P01_09,162040,162171,0
P01_09_644,P01,P01_09,162167,162325,1
P01_09_645,P01,P01_09,162323,162383,0
P01_09_646,P01,P01_09,162459,162517,0
P01_09_647,P01,P01_09,162515,162557,1
P01_09_649,P01,P01_09,163202,163297,0
P01_09_65,P01,P01_09,11474,11568,0
P01_09_651,P01,P01_09,163512,163710,0
P01_09_652,P01,P01_09,163722,163838,1
P01_09_653,P01,P01_09,163918,163990,3
P01_09_654,P01,P01_09,163985,164202,5
P01_09_655,P01,P01_09,164283,164440,4
P01_09_656,P01,P01_09,164572,164670,0
P01_09_657,P01,P01_09,164676,164871,0
P01_09_658,P01,P01_09,165040,165088,0
P01_09_659,P01,P01_09,165089,165185,4
P01_09_66,P01,P01_09,11660,11704,1
P01_09_660,P01,P01_09,165301,165353,0
P01_09_661,P01,P01_09,165480,165641,3
P01_09_662,P01,P01_09,165630,165994,5
P01_09_663,P01,P01_09,165991,166080,0
P01_09_664,P01,P01_09,166086,166203,1
P01_09_666,P01,P01_09,166499,166590,5
P01_09_667,P01,P01_09,166612,166773,4
P01_09_668,P01,P01_09,166921,167013,0
P01_09_67,P01,P01_09,11714,11772,0
P01_09_670,P01,P01_09,167273,167378,1
P01_09_671,P01,P01_09,167405,167483,0
P01_09_672,P01,P01_09,167601,167706,3
P01_09_674,P01,P01_09,167722,167796,4
P01_09_675,P01,P01_09,167843,167913,0
P01_09_676,P01,P01_09,167984,168065,1
P01_09_678,P01,P01_09,168686,168954,5
P01_09_679,P01,P01_09,168998,169183,0
P01_09_68,P01,P01_09,11778,11859,3
P01_09_680,P01,P01_09,169169,169339,5
P01_09_681,P01,P01_09,169407,169521,0
P01_09_682,P01,P01_09,169482,169557,1
P01_09_683,P01,P01_09,169653,169728,0
P01_09_685,P01,P01_09,169785,169905,0
P01_09_687,P01,P01_09,170097,170187,3
P01_09_688,P01,P01_09,170193,170388,0
P01_09_690,P01,P01_09,170640,170703,1
P01_09_692,P01,P01_09,171259,171390,1
P01_09_693,P01,P01_09,171487,171588,0
P01_09_695,P01,P01_09,171990,172074,0
P01_09_696,P01,P01_09,172044,172091,5
P01_09_697,P01,P01_09,172119,172265,1
P01_09_698,P01,P01_09,172293,172444,0
P01_09_70,P01,P01_09,12011,12041,4
P01_09_701,P01,P01_09,172618,172774,0
P01_09_702,P01,P01_09,172806,172984,5
P01_09_703,P01,P01_09,173155,173196,3
P01_09_705,P01,P01_09,173230,173277,4
P01_09_706,P01,P01_09,173367,173414,3
P01_09_707,P01,P01_09,173421,173584,0
P01_09_708,P01,P01_09,173694,173731,1
P01_09_709,P01,P01_09,173782,173836,3
P01_09_71,P01,P01_09,12042,12082,1
P01_09_710,P01,P01_09,173958,174021,4
P01_09_711,P01,P01_09,174106,174147,0
P01_09_712,P01,P01_09,174153,174187,0
P01_09_713,P01,P01_09,174208,174467,3
P01_09_715,P01,P01_09,174873,174949,1
P01_09_716,P01,P01_09,175071,175122,3
P01_09_718,P01,P01_09,175237,175284,4
P01_09_719,P01,P01_09,175423,175474,0
P01_09_72,P01,P01_09,12124,12186,0
P01_09_720,P01,P01_09,175604,175649,3
P01_09_721,P01,P01_09,175662,175854,6
P01_09_724,P01,P01_09,176563,176695,1
P01_09_725,P01,P01_09,176768,176920,0
P01_09_726,P01,P01_09,177073,177279,3
P01_09_727,P01,P01_09,177327,177399,5
P01_09_728,P01,P01_09,177405,177534,5
P01_09_729,P01,P01_09,177542,177737,4
P01_09_73,P01,P01_09,12157,12238,3
P01_09_730,P01,P01_09,178290,178430,3
P01_09_731,P01,P01_09,178665,179067,0
P01_09_733,P01,P01_09,179712,180117,4
P01_09_734,P01,P01_09,180461,180531,0
P01_09_735,P01,P01_09,180518,180608,6
P01_09_736,P01,P01_09,180611,180778,2
P01_09_737,P01,P01_09,180770,180845,0
P01_09_739,P01,P01_09,181007,181058,1
P01_09_740,P01,P01_09,181064,181626,2
P01_09_741,P01,P01_09,181585,181651,1
P01_09_742,P01,P01_09,181635,181665,0
P01_09_744,P01,P01_09,181708,181938,2
P01_09_745,P01,P01_09,181944,181983,1
P01_09_746,P01,P01_09,181989,182109,0
P01_09_747,P01,P01_09,182096,182472,2
P01_09_748,P01,P01_09,182478,182676,2
P01_09_749,P01,P01_09,182779,182824,0
P01_09_75,P01,P01_09,12387,12514,4
P01_09_751,P01,P01_09,183105,183179,0
P01_09_752,P01,P01_09,183160,183223,6
P01_09_753,P01,P01_09,183224,184233,2
P01_09_755,P01,P01_09,184288,184728,2
P01_09_756,P01,P01_09,184734,184822,1
P01_09_757,P01,P01_09,184828,184882,0
P01_09_758,P01,P01_09,184882,185188,2
P01_09_759,P01,P01_09,185194,185243,1
P01_09_76,P01,P01_09,12520,12607,1
P01_09_760,P01,P01_09,185242,185322,0
P01_09_761,P01,P01_09,185318,185489,2
P01_09_762,P01,P01_09,185495,185556,0
P01_09_763,P01,P01_09,185608,185647,1
P01_09_765,P01,P01_09,185759,185834,0
P01_09_766,P01,P01_09,185880,186162,2
P01_09_767,P01,P01_09,186161,186251,1
P01_09_768,P01,P01_09,186257,186363,0
P01_09_769,P01,P01_09,186360,186792,2
P01_09_77,P01,P01_09,12624,12722,0
P01_09_770,P01,P01_09,186361,186732,2
P01_09_771,P01,P01_09,186756,186831,1
P01_09_772,P01,P01_09,186812,186895,0
P01_09_773,P01,P01_09,187147,187207,1
P01_09_774,P01,P01_09,187213,187285,0
P01_09_775,P01,P01_09,187291,187717,2
P01_09_776,P01,P01_09,187681,187738,1
P01_09_777,P01,P01_09,187815,187969,0
P01_09_779,P01,P01_09,188383,188494,6
P01_09_780,P01,P01_09,188464,189147,2
P01_09_781,P01,P01_09,189173,189253,1
P01_09_782,P01,P01_09,189258,189631,2
P01_09_783,P01,P01_09,189637,189735,5
P01_09_784,P01,P01_09,189768,190230,2
P01_09_785,P01,P01_09,190236,190367,5
P01_09_786,P01,P01_09,190334,190390,0
P01_09_787,P01,P01_09,190375,190689,2
P01_09_788,P01,P01_09,190701,190834,5
P01_09_789,P01,P01_09,190711,190923,5
P01_09_79,P01,P01_09,12964,13062,1
P01_09_790,P01,P01_09,190969,191010,0
P01_09_791,P01,P01_09,190998,191571,2
P01_09_792,P01,P01_09,191596,191646,0
P01_09_793,P01,P01_09,191632,191799,2
P01_09_794,P01,P01_09,191805,191852,5
P01_09_795,P01,P01_09,191858,191919,0
P01_09_796,P01,P01_09,191920,192004,2
P01_09_797,P01,P01_09,192003,192042,0
P01_09_798,P01,P01_09,192048,192871,2
P01_09_799,P01,P01_09,192538,193417,2
P01_09_8,P01,P01_09,1225,1296,4
P01_09_80,P01,P01_09,13068,13134,0
P01_09_800,P01,P01_09,193336,193431,1
P01_09_801,P01,P01_09,193416,193503,0
P01_09_802,P01,P01_09,193509,193794,2
P01_09_804,P01,P01_09,193760,193803,6
P01_09_805,P01,P01_09,193845,194380,2
P01_09_806,P01,P01_09,194386,194708,2
P01_09_807,P01,P01_09,194678,194824,5
P01_09_808,P01,P01_09,194830,195094,2
P01_09_809,P01,P01_09,195100,195139,1
P01_09_810,P01,P01_09,195145,196101,2
P01_09_811,P01,P01_09,196101,196209,1
P01_09_812,P01,P01_09,196196,196267,0
P01_09_813,P01,P01_09,196248,196791,2
P01_09_814,P01,P01_09,196779,196950,1
P01_09_815,P01,P01_09,197123,197235,3
P01_09_817,P01,P01_09,197259,197349,4
P01_09_818,P01,P01_09,197430,197475,0
P01_09_819,P01,P01_09,197493,197641,6
P01_09_82,P01,P01_09,13603,13675,0
P01_09_820,P01,P01_09,197592,197679,2
P01_09_821,P01,P01_09,197702,198304,2
P01_09_823,P01,P01_09,198507,198635,2
P01_09_824,P01,P01_09,198685,199060,2
P01_09_825,P01,P01_09,199081,199129,6
P01_09_829,P01,P01_09,199828,199866,4
P01_09_830,P01,P01_09,200025,200250,2
P01_09_831,P01,P01_09,200064,200139,6
P01_09_834,P01,P01_09,200612,200672,0
P01_09_836,P01,P01_09,200969,201059,1
P01_09_837,P01,P01_09,201140,201275,3
P01_09_839,P01,P01_09,201332,201392,4
P01_09_84,P01,P01_09,13920,14006,1
P01_09_840,P01,P01_09,201479,201521,3
P01_09_841,P01,P01_09,201546,201688,0
P01_09_842,P01,P01_09,201682,201801,0
P01_09_843,P01,P01_09,201831,201907,1
P01_09_844,P01,P01_09,201901,202120,1
P01_09_845,P01,P01_09,202417,202500,3
P01_09_846,P01,P01_09,202518,202561,4
P01_09_847,P01,P01_09,202600,202659,3
P01_09_848,P01,P01_09,202665,202907,0
P01_09_849,P01,P01_09,203024,203153,4
P01_09_851,P01,P01_09,203848,204001,1
P01_09_853,P01,P01_09,204339,204501,0
P01_09_855,P01,P01_09,205023,205114,3
P01_09_856,P01,P01_09,205126,205465,0
P01_09_857,P01,P01_09,205471,205610,1
P01_09_858,P01,P01_09,206223,206349,4
P01_09_859,P01,P01_09,206575,206657,0
P01_09_860,P01,P01_09,206655,206789,1
P01_09_861,P01,P01_09,207085,207177,3
P01_09_862,P01,P01_09,207183,207322,0
P01_09_863,P01,P01_09,207335,207387,1
P01_09_866,P01,P01_09,209515,209575,1
P01_09_867,P01,P01_09,209580,209710,3
P01_09_868,P01,P01_09,209813,209916,3
P01_09_870,P01,P01_09,210292,211612,7
P01_09_871,P01,P01_09,210519,212029,7
P01_09_872,P01,P01_09,212077,212586,0
P01_09_873,P01,P01_09,212587,212679,1
P01_09_874,P01,P01_09,212685,213132,0
P01_09_875,P01,P01_09,213188,213443,1
P01_09_876,P01,P01_09,213485,213670,1
P01_09_877,P01,P01_09,213676,213757,3
P01_09_878,P01,P01_09,213763,213859,4
P01_09_879,P01,P01_09,213909,213978,0
P01_09_88,P01,P01_09,15508,15583,1
P01_09_880,P01,P01_09,213984,214131,1
P01_09_9,P01,P01_09,1319,1364,1
P01_09_93,P01,P01_09,18859,18979,5
P01_09_94,P01,P01_09,19078,19153,0
P01_09_95,P01,P01_09,19136,19186,0
P01_09_96,P01,P01_09,19210,19264,1
P01_09_97,P01,P01_09,19275,19315,0
P01_09_98,P01,P01_09,19372,19409,1
P01_102_10,P01,P01_102,1483,1542,0
P01_102_100,P01,P01_102,11222,11250,2
P01_102_102,P01,P01_102,11303,11328,2
P01_102_103,P01,P01_102,11335,11388,2
P01_102_104,P01,P01_102,11410,11460,2
P01_102_105,P01,P01_102,11495,11715,2
P01_102_108,P01,P01_102,11890,11947,2
P01_102_109,P01,P01_102,11982,12017,1
P01_102_11,P01,P01_102,1545,1866,2
P01_102_111,P01,P01_102,12060,12110,2
P01_102_113,P01,P01_102,12144,12489,2
P01_102_114,P01,P01_102,12177,12496,2
P01_102_116,P01,P01_102,12697,13237,0
P01_102_119,P01,P01_102,13085,13140,1
P01_102_12,P01,P01_102,1869,1889,1
P01_102_120,P01,P01_102,13180,13241,0
P01_102_121,P01,P01_102,13200,13265,1
P01_102_122,P01,P01_102,13265,13468,4
P01_102_123,P01,P01_102,13469,13534,0
P01_102_124,P01,P01_102,13502,13574,3
P01_102_125,P01,P01_102,13542,13605,5
P01_102_126,P01,P01_102,13605,13652,4
P01_102_13,P01,P01_102,1878,1929,0
P01_102_14,P01,P01_102,1927,2084,2
P01_102_15,P01,P01_102,2086,2108,1
P01_102_16,P01,P01_102,2113,2170,0
P01_102_17,P01,P01_102,2166,2191,6
P01_102_19,P01,P01_102,2274,2546,2
P01_102_2,P01,P01_102,483,542,3
P01_102_20,P01,P01_102,2570,2715,2
P01_102_21,P01,P01_102,2733,2770,0
P01_102_23,P01,P01_102,2772,2806,0
P01_102_24,P01,P01_102,2804,2832,1
P01_102_25,P01,P01_102,2888,3253,2
P01_102_26,P01,P01_102,3261,3426,2
P01_102_27,P01,P01_102,3404,3432,1
P01_102_28,P01,P01_102,3461,3508,6
P01_102_29,P01,P01_102,3509,3556,2
P01_102_3,P01,P01_102,554,597,0
P01_102_30,P01,P01_102,3561,3591,0
P01_102_31,P01,P01_102,3607,3838,2
P01_102_32,P01,P01_102,3845,4216,2
P01_102_33,P01,P01_102,4224,4250,1
P01_102_34,P01,P01_102,4297,4333,0
P01_102_35,P01,P01_102,4311,4428,2
P01_102_36,P01,P01_102,4524,4565,0
P01_102_37,P01,P01_102,4437,4492,1
P01_102_38,P01,P01_102,4512,4674,2
P01_102_39,P01,P01_102,4679,4737,1
P01_102_40,P01,P01_102,4742,4824,0
P01_102_41,P01,P01_102,4787,5307,2
P01_102_42,P01,P01_102,4790,5353,2
P01_102_45,P01,P01_102,5442,5509,0
P01_102_46,P01,P01_102,5554,5724,2
P01_102_48,P01,P01_102,5556,5627,2
P01_102_49,P01,P01_102,5627,5704,2
P01_102_5,P01,P01_102,681,739,1
P01_102_51,P01,P01_102,5817,5869,1
P01_102_52,P01,P01_102,5926,5967,0
P01_102_54,P01,P01_102,6191,6208,0
P01_102_55,P01,P01_102,6222,6259,1
P01_102_56,P01,P01_102,6241,6792,2
P01_102_57,P01,P01_102,6350,7168,2
P01_102_58,P01,P01_102,7144,7498,2
P01_102_59,P01,P01_102,7515,7722,2
P01_102_6,P01,P01_102,755,781,4
P01_102_60,P01,P01_102,7723,7769,1
P01_102_61,P01,P01_102,7788,7825,6
P01_102_62,P01,P01_102,7826,7873,2
P01_102_63,P01,P01_102,7877,8078,2
P01_102_64,P01,P01_102,8078,8120,0
P01_102_65,P01,P01_102,8112,8443,2
P01_102_66,P01,P01_102,8416,8702,2
P01_102_67,P01,P01_102,8665,8712,1
P01_102_69,P01,P01_102,8715,9055,2
P01_102_7,P01,P01_102,809,833,0
P01_102_70,P01,P01_102,9095,9212,1
P01_102_71,P01,P01_102,9155,9185,0
P01_102_72,P01,P01_102,9195,9338,2
P01_102_73,P01,P01_102,9345,9455,2
P01_102_74,P01,P01_102,9462,9511,2
P01_102_75,P01,P01_102,9515,9728,2
P01_102_76,P01,P01_102,9839,9932,2
P01_102_77,P01,P01_102,9550,9609,2
P01_102_78,P01,P01_102,9621,9661,2
P01_102_79,P01,P01_102,9652,9699,2
P01_102_8,P01,P01_102,847,1468,2
P01_102_80,P01,P01_102,9811,9836,0
P01_102_81,P01,P01_102,9837,9924,2
P01_102_82,P01,P01_102,9927,9966,1
P01_102_83,P01,P01_102,9955,10024,2
P01_102_86,P01,P01_102,10184,10253,2
P01_102_87,P01,P01_102,10252,10325,0
P01_102_88,P01,P01_102,10346,10389,1
P01_102_89,P01,P01_102,10432,10531,0
P01_102_9,P01,P01_102,1473,1509,1
P01_102_90,P01,P01_102,10541,10715,1
P01_102_91,P01,P01_102,10712,10801,0
P01_102_92,P01,P01_102,10793,10824,1
P01_102_93,P01,P01_102,10849,10931,0
P01_102_94,P01,P01_102,10953,10984,1
P01_102_95,P01,P01_102,11037,11072,0
P01_102_96,P01,P01_102,11069,11462,2
P01_102_98,P01,P01_102,11140,11172,1
P01_102_99,P01,P01_102,11177,11247,2
P01_103_1,P01,P01_103,367,437,0
P01_103_10,P01,P01_103,1035,1095,5
P01_103_11,P01,P01_103,1085,1139,1
P01_103_12,P01,P01_103,1141,1249,4
P01_103_13,P01,P01_103,1252,1331,0
P01_103_14,P01,P01_103,1405,1481,3
P01_103_15,P01,P01_103,1472,1588,1
P01_103_16,P01,P01_103,1698,1760,0
P01_103_17,P01,P01_103,1764,1807,1
P01_103_18,P01,P01_103,1834,1876,0
P01_103_19,P01,P01_103,1897,1926,0
P01_103_2,P01,P01_103,454,500,3
P01_103_21,P01,P01_103,1971,2029,0
P01_103_23,P01,P01_103,2101,2192,0
P01_103_24,P01,P01_103,2225,2274,3
P01_103_25,P01,P01_103,2276,2335,5
P01_103_27,P01,P01_103,2377,2428,1
P01_103_28,P01,P01_103,2427,2467,1
P01_103_29,P01,P01_103,2468,2501,1
P01_103_3,P01,P01_103,524,597,5
P01_103_30,P01,P01_103,2515,2544,4
P01_103_32,P01,P01_103,2653,2700,0
P01_103_33,P01,P01_103,2705,2743,0
P01_103_34,P01,P01_103,2747,2807,5
P01_103_35,P01,P01_103,2929,2950,3
P01_103_36,P01,P01_103,2955,3025,5
P01_103_37,P01,P01_103,3023,3055,4
P01_103_38,P01,P01_103,3036,3195,4
P01_103_39,P01,P01_103,3299,3371,0
P01_103_4,P01,P01_103,600,641,4
P01_103_40,P01,P01_103,3363,3390,1
P01_103_41,P01,P01_103,3432,3481,3
P01_103_42,P01,P01_103,3490,3553,0
P01_103_43,P01,P01_103,3552,3617,4
P01_103_44,P01,P01_103,3618,3645,1
P01_103_45,P01,P01_103,3648,3699,6
P01_103_46,P01,P01_103,3700,4051,2
P01_103_48,P01,P01_103,4112,4151,0
P01_103_49,P01,P01_103,4201,4252,1
P01_103_5,P01,P01_103,650,732,0
P01_103_50,P01,P01_103,4325,4340,0
P01_103_51,P01,P01_103,4364,4389,1
P01_103_52,P01,P01_103,4412,4445,3
P01_103_53,P01,P01_103,4475,4519,0
P01_103_54,P01,P01_103,4520,4545,4
P01_103_55,P01,P01_103,4568,4635,3
P01_103_56,P01,P01_103,4608,4624,1
P01_103_57,P01,P01_103,4661,4714,0
P01_103_59,P01,P01_103,4744,4904,3
P01_103_6,P01,P01_103,808,865,3
P01_103_61,P01,P01_103,5444,5473,0
P01_103_62,P01,P01_103,5474,5489,1
P01_103_64,P01,P01_103,5850,5930,5
P01_103_65,P01,P01_103,5954,6029,4
P01_103_66,P01,P01_103,6069,6107,0
P01_103_67,P01,P01_103,6109,6164,3
P01_103_68,P01,P01_103,6050,6229,5
P01_103_69,P01,P01_103,6229,6269,4
P01_103_7,P01,P01_103,936,968,0
P01_103_70,P01,P01_103,6289,6342,3
P01_103_71,P01,P01_103,6362,6395,0
P01_103_72,P01,P01_103,6390,6440,1
P01_103_73,P01,P01_103,6461,6508,0
P01_103_74,P01,P01_103,6517,6562,4
P01_103_75,P01,P01_103,6563,6620,1
P01_103_76,P01,P01_103,6625,6712,0
P01_103_8,P01,P01_103,906,980,1
P01_103_81,P01,P01_103,7284,7377,3
P01_103_82,P01,P01_103,7359,7430,5
P01_103_83,P01,P01_103,7420,7452,4
P01_103_84,P01,P01_103,7495,7527,3
P01_103_85,P01,P01_103,7525,7580,0
P01_103_86,P01,P01_103,7567,7605,4
P01_103_87,P01,P01_103,7634,7705,3
P01_103_88,P01,P01_103,7600,7748,0
P01_103_89,P01,P01_103,7755,7801,4
P01_103_90,P01,P01_103,7793,7845,5
P01_103_91,P01,P01_103,7846,8170,0
P01_103_92,P01,P01_103,8173,8264,1
P01_103_93,P01,P01_103,8368,8422,6
P01_103_95,P01,P01_103,8596,8681,1
P01_103_97,P01,P01_103,8763,8826,1
P01_105_1,P01,P01_105,114,175,3
P01_105_10,P01,P01_105,553,581,5
P01_105_100,P01,P01_105,9248,9276,5
P01_105_102,P01,P01_105,9384,9532,7
